,plant_id,rs,rb
8322,8217,s132,p45
8323,8218,s132,p45
8324,8221,s132,p45
8325,8222,s132,p45
8326,8234,s132,p45
8327,8235,s132,p45
8328,8236,s132,p45
8329,8242,s132,p45
8330,8243,s132,p45
8331,8244,s132,p45
8332,8245,s132,p45
8333,8246,s132,p45
8334,8274,s132,p45
8335,8278,s132,p45
8336,8296,s132,p45
8337,8297,s132,p45
8338,8298,s132,p45
8339,8307,s132,p45
8340,8308,s132,p45
8341,8339,s132,p45
8342,8364,s132,p45
8343,8376,s132,p45
8344,8377,s132,p45
8345,8378,s132,p45
8346,8379,s132,p45
8347,8380,s132,p45
8348,8381,s132,p45
8349,8382,s132,p45
8350,8384,s132,p45
8351,8385,s132,p45
8352,8386,s132,p45
8353,8388,s132,p45
8354,8389,s132,p45
8355,8390,s132,p45
8356,8391,s132,p45
8357,8392,s132,p45
8358,8393,s132,p45
8359,8412,s132,p45
8360,8413,s132,p45
8361,8444,s132,p45
8362,8449,s132,p45
8363,8450,s132,p45
8364,8451,s132,p45
8365,8452,s132,p45
8366,8453,s132,p45
8367,8454,s132,p45
8368,8455,s132,p45
8369,8456,s132,p45
8370,8457,s132,p45
8371,8458,s132,p45
8372,8459,s132,p45
8373,8460,s132,p45
8374,8469,s132,p45
8375,8470,s132,p45
8376,8525,s132,p45
8377,13732,s132,p45
8378,13745,s132,p45
8379,13752,s132,p45
8380,8023,s134,p45
8381,8024,s134,p45
8382,8025,s134,p45
8383,8052,s134,p45
8384,8069,s134,p45
8385,8070,s134,p45
8386,8084,s134,p45
8387,8085,s134,p45
8388,8086,s134,p45
8389,8087,s134,p45
8390,8275,s134,p45
8391,8287,s134,p45
8392,8328,s134,p45
8393,8362,s134,p45
8394,8363,s134,p45
8395,8463,s134,p45
8396,8464,s134,p45
8397,8465,s134,p45
8398,8466,s134,p45
8399,8467,s134,p45
8400,8468,s134,p45
8401,8487,s134,p45
8402,8488,s134,p45
8403,8489,s134,p45
8404,8490,s134,p45
8405,8517,s134,p45
8406,8518,s134,p45
8407,8519,s134,p45
8408,8520,s134,p45
8409,8521,s134,p45
8410,8522,s134,p45
8411,8523,s134,p45
8412,8524,s134,p45
8413,8847,s134,p45
8414,10039,s134,p45
8415,10087,s134,p45
8416,10088,s134,p45
8417,10222,s134,p45
8418,10223,s134,p45
8419,10224,s134,p45
8420,10225,s134,p45
8421,10226,s134,p45
8422,10239,s134,p45
8423,10240,s134,p45
8424,10241,s134,p45
8425,10242,s134,p45
8426,10243,s134,p45
8427,8026,s181,p70
8428,8027,s181,p70
8429,8028,s181,p70
8430,8029,s181,p70
8431,8285,s181,p70
8432,8356,s181,p70
8433,8357,s181,p70
8434,8358,s181,p70
8435,8359,s181,p70
8436,8360,s181,p70
8437,8361,s181,p70
8438,8369,s181,p70
8439,8370,s181,p70
8440,8371,s181,p70
8441,8372,s181,p70
8442,8373,s181,p70
8443,8374,s181,p70
8444,8375,s181,p70
8445,8482,s181,p70
8446,8483,s181,p70
8447,8484,s181,p70
8448,8485,s181,p70
8449,8486,s181,p70
8450,8032,s183,p70
8451,8047,s183,p70
8452,8048,s183,p70
8453,8049,s183,p70
8454,8050,s183,p70
8455,8051,s183,p70
8456,8078,s183,p70
8457,8079,s183,p70
8458,8080,s183,p70
8459,8081,s183,p70
8460,8082,s183,p70
8461,8083,s183,p70
8462,8088,s183,p70
8463,8089,s183,p70
8464,8110,s183,p70
8465,8111,s183,p70
8466,8112,s183,p70
8467,8115,s183,p70
8468,8116,s183,p70
8469,8117,s183,p70
8470,8168,s183,p70
8471,8169,s183,p70
8472,8170,s183,p70
8473,8226,s183,p70
8474,8227,s183,p70
8475,8228,s183,p70
8476,8263,s183,p70
8477,8264,s183,p70
8478,8265,s183,p70
8479,8266,s183,p70
8480,8267,s183,p70
8481,8268,s183,p70
8482,8269,s183,p70
8483,8270,s183,p70
8484,8271,s183,p70
8485,8272,s183,p70
8486,8273,s183,p70
8487,8280,s183,p70
8488,8281,s183,p70
8489,8282,s183,p70
8490,8283,s183,p70
8491,8284,s183,p70
8492,8290,s183,p70
8493,8291,s183,p70
8494,8292,s183,p70
8495,8293,s183,p70
8496,8294,s183,p70
8497,8295,s183,p70
8498,8302,s183,p70
8499,8303,s183,p70
8500,8304,s183,p70
8501,8305,s183,p70
8502,8325,s183,p70
8503,8326,s183,p70
8504,8327,s183,p70
8505,8329,s183,p70
8506,8330,s183,p70
8507,8331,s183,p70
8508,8332,s183,p70
8509,8394,s183,p70
8510,8395,s183,p70
8511,13633,s183,p70
8512,8040,s182,p70
8513,8041,s182,p70
8514,8042,s182,p70
8515,8043,s182,p70
8516,8044,s182,p70
8517,8045,s182,p70
8518,8046,s182,p70
8519,8118,s182,p70
8520,8119,s182,p70
8521,8120,s182,p70
8522,8124,s182,p70
8523,8125,s182,p70
8524,8126,s182,p70
8525,8127,s182,p70
8526,8141,s182,p70
8527,8213,s182,p70
8528,8214,s182,p70
8529,8306,s182,p70
8530,8365,s182,p70
8531,8366,s182,p70
8532,8367,s182,p70
8533,8400,s182,p70
8534,8401,s182,p70
8535,8402,s182,p70
8536,8429,s182,p70
8537,8430,s182,p70
8538,8431,s182,p70
8539,8432,s182,p70
8540,8433,s182,p70
8541,8434,s182,p70
8542,8491,s182,p70
8543,8492,s182,p70
8544,8493,s182,p70
8545,8494,s182,p70
8546,8510,s182,p70
8547,8511,s182,p70
8548,8512,s182,p70
8549,8513,s182,p70
8550,8514,s182,p70
8551,8515,s182,p70
8552,8516,s182,p70
8553,8311,s118,p40
8554,8312,s118,p40
8555,8313,s118,p40
8556,9992,s118,p40
8557,9993,s118,p40
8558,9994,s118,p40
8559,9995,s118,p40
8560,9996,s118,p40
8561,10004,s118,p40
8562,10005,s118,p40
8563,10006,s118,p40
8564,10007,s118,p40
8565,10014,s118,p40
8566,10024,s118,p40
8567,10025,s118,p40
8568,10026,s118,p40
8569,10027,s118,p40
8570,10028,s118,p40
8571,10029,s118,p40
8572,10030,s118,p40
8573,10050,s118,p40
8574,10100,s118,p40
8575,10101,s118,p40
8576,10102,s118,p40
8577,10103,s118,p40
8578,10104,s118,p40
8579,10105,s118,p40
8580,10106,s118,p40
8581,10107,s118,p40
8582,10108,s118,p40
8583,10109,s118,p40
8584,10110,s118,p40
8585,10111,s118,p40
8586,10112,s118,p40
8587,10113,s118,p40
8588,10160,s118,p40
8589,10161,s118,p40
8590,10162,s118,p40
8591,10163,s118,p40
8592,10164,s118,p40
8593,10165,s118,p40
8594,10202,s118,p40
8595,10208,s118,p40
8596,10232,s118,p40
8597,10233,s118,p40
8598,10234,s118,p40
8599,10235,s118,p40
8600,10236,s118,p40
8601,10237,s118,p40
8602,10248,s118,p40
8603,10249,s118,p40
8604,10250,s118,p40
8605,10251,s118,p40
8606,10252,s118,p40
8607,10253,s118,p40
8608,13653,s118,p40
8609,13729,s118,p40
8610,13744,s118,p40
8611,13765,s118,p40
8612,8529,s185,p72
8613,8530,s185,p72
8614,8549,s185,p72
8615,8556,s185,p72
8616,8557,s185,p72
8617,8558,s185,p72
8618,8574,s185,p72
8619,8575,s185,p72
8620,8576,s185,p72
8621,8577,s185,p72
8622,8578,s185,p72
8623,8579,s185,p72
8624,8580,s185,p72
8625,8581,s185,p72
8626,8582,s185,p72
8627,8583,s185,p72
8628,8593,s185,p72
8629,8595,s185,p72
8630,8596,s185,p72
8631,8597,s185,p72
8632,8598,s185,p72
8633,8606,s185,p72
8634,8607,s185,p72
8635,8608,s185,p72
8636,8609,s185,p72
8637,8610,s185,p72
8638,8621,s185,p72
8639,8629,s185,p72
8640,8638,s185,p72
8641,8639,s185,p72
8642,8648,s185,p72
8643,8649,s185,p72
8644,8650,s185,p72
8645,8651,s185,p72
8646,8652,s185,p72
8647,8653,s185,p72
8648,8654,s185,p72
8649,8666,s185,p72
8650,8667,s185,p72
8651,8668,s185,p72
8652,8669,s185,p72
8653,8670,s185,p72
8654,8671,s185,p72
8655,8679,s185,p72
8656,8697,s185,p72
8657,8698,s185,p72
8658,8699,s185,p72
8659,8700,s185,p72
8660,13546,s185,p72
8661,8531,s188,p84
8662,8532,s188,p84
8663,8533,s188,p84
8664,8534,s188,p84
8665,8535,s188,p84
8666,8542,s188,p84
8667,8543,s188,p84
8668,8544,s188,p84
8669,8545,s188,p84
8670,8546,s188,p84
8671,8551,s188,p84
8672,8552,s188,p84
8673,8565,s188,p84
8674,8566,s188,p84
8675,8632,s188,p84
8676,8633,s188,p84
8677,8634,s188,p84
8678,8635,s188,p84
8679,8636,s188,p84
8680,8637,s188,p84
8681,8644,s188,p84
8682,8686,s188,p84
8683,8687,s188,p84
8684,8688,s188,p84
8685,8689,s188,p84
8686,8690,s188,p84
8687,8691,s188,p84
8688,8536,s190,p72
8689,8537,s190,p72
8690,8538,s190,p72
8691,8539,s190,p72
8692,8540,s190,p72
8693,8541,s190,p72
8694,8630,s190,p72
8695,8631,s190,p72
8696,8645,s190,p72
8697,8646,s190,p72
8698,8647,s190,p72
8699,8657,s190,p72
8700,8658,s190,p72
8701,8659,s190,p72
8702,8675,s190,p72
8703,8676,s190,p72
8704,8677,s190,p72
8705,8678,s190,p72
8706,8693,s190,p72
8707,8694,s190,p72
8708,8695,s190,p72
8709,8696,s190,p72
8710,8550,s189,p72
8711,8571,s189,p72
8712,8553,s184,p71
8713,8554,s184,p71
8714,8555,s184,p71
8715,8559,s184,p71
8716,8560,s184,p71
8717,8561,s184,p71
8718,8562,s184,p71
8719,8563,s184,p71
8720,8564,s184,p71
8721,8570,s184,p71
8722,8584,s184,p71
8723,8585,s184,p71
8724,8586,s184,p71
8725,8587,s184,p71
8726,8588,s184,p71
8727,8589,s184,p71
8728,8590,s184,p71
8729,8591,s184,p71
8730,8592,s184,p71
8731,8599,s184,p71
8732,8600,s184,p71
8733,8601,s184,p71
8734,8602,s184,p71
8735,8603,s184,p71
8736,8604,s184,p71
8737,8605,s184,p71
8738,8611,s184,p71
8739,8612,s184,p71
8740,8613,s184,p71
8741,8614,s184,p71
8742,8615,s184,p71
8743,8616,s184,p71
8744,8617,s184,p71
8745,8618,s184,p71
8746,8619,s184,p71
8747,8620,s184,p71
8748,8660,s184,p71
8749,8661,s184,p71
8750,8662,s184,p71
8751,8663,s184,p71
8752,8664,s184,p71
8753,8665,s184,p71
8754,8674,s184,p71
8755,8680,s184,p71
8756,8681,s184,p71
8757,8682,s184,p71
8758,8683,s184,p71
8759,8684,s184,p71
8760,8685,s184,p71
8761,13618,s184,p71
8762,8572,s187,p84
8763,8573,s187,p84
8764,13648,s187,p84
8765,8672,s186,p73
8766,8673,s186,p73
8767,8701,s144,p54
8768,8702,s144,p54
8769,8703,s144,p54
8770,8715,s144,p54
8771,8721,s144,p54
8772,8722,s144,p54
8773,8723,s144,p54
8774,8724,s144,p54
8775,8725,s144,p54
8776,8726,s144,p54
8777,8727,s144,p54
8778,8728,s144,p54
8779,8732,s144,p54
8780,8733,s144,p54
8781,8734,s144,p54
8782,8735,s144,p54
8783,8746,s144,p54
8784,8747,s144,p54
8785,8748,s144,p54
8786,8749,s144,p54
8787,8750,s144,p54
8788,8754,s144,p54
8789,8757,s144,p54
8790,8758,s144,p54
8791,8759,s144,p54
8792,8760,s144,p54
8793,8761,s144,p54
8794,8762,s144,p54
8795,8763,s144,p54
8796,8764,s144,p54
8797,8765,s144,p54
8798,8766,s144,p54
8799,8767,s144,p54
8800,8768,s144,p54
8801,8769,s144,p54
8802,8770,s144,p54
8803,8771,s144,p54
8804,8772,s144,p54
8805,8773,s144,p54
8806,8774,s144,p54
8807,8775,s144,p54
8808,8779,s144,p54
8809,8780,s144,p54
8810,8781,s144,p54
8811,8782,s144,p54
8812,8783,s144,p54
8813,8784,s144,p54
8814,8785,s144,p54
8815,8786,s144,p54
8816,8787,s144,p54
8817,8794,s144,p54
8818,8799,s144,p54
8819,8800,s144,p54
8820,8804,s144,p54
8821,8805,s144,p54
8822,8806,s144,p54
8823,8807,s144,p54
8824,8808,s144,p54
8825,8809,s144,p54
8826,8810,s144,p54
8827,8811,s144,p54
8828,8812,s144,p54
8829,8813,s144,p54
8830,8840,s144,p54
8831,8841,s144,p54
8832,8855,s144,p54
8833,8856,s144,p54
8834,8857,s144,p54
8835,8858,s144,p54
8836,8859,s144,p54
8837,8860,s144,p54
8838,8861,s144,p54
8839,8862,s144,p54
8840,8863,s144,p54
8841,8864,s144,p54
8842,8865,s144,p54
8843,8871,s144,p54
8844,8872,s144,p54
8845,8873,s144,p54
8846,8874,s144,p54
8847,8877,s144,p54
8848,8878,s144,p54
8849,8879,s144,p54
8850,8880,s144,p54
8851,8881,s144,p54
8852,8882,s144,p54
8853,8883,s144,p54
8854,8884,s144,p54
8855,13730,s144,p54
8856,8704,s145,p54
8857,8705,s145,p54
8858,8706,s145,p54
8859,8707,s145,p54
8860,8711,s145,p54
8861,8712,s145,p54
8862,8713,s145,p54
8863,8714,s145,p54
8864,8716,s145,p54
8865,8717,s145,p54
8866,8718,s145,p54
8867,8729,s145,p54
8868,8730,s145,p54
8869,8731,s145,p54
8870,8751,s145,p54
8871,8752,s145,p54
8872,8753,s145,p54
8873,8755,s145,p54
8874,8756,s145,p54
8875,8814,s145,p54
8876,8815,s145,p54
8877,8816,s145,p54
8878,8817,s145,p54
8879,8818,s145,p54
8880,8819,s145,p54
8881,8820,s145,p54
8882,8821,s145,p54
8883,8822,s145,p54
8884,8823,s145,p54
8885,8826,s145,p54
8886,8827,s145,p54
8887,8828,s145,p54
8888,8829,s145,p54
8889,8830,s145,p54
8890,8831,s145,p54
8891,8846,s145,p54
8892,8875,s145,p54
8893,8876,s145,p54
8894,8708,s142,p53
8895,8709,s142,p53
8896,8848,s142,p53
8897,9645,s142,p53
8898,9660,s142,p53
8899,9702,s142,p53
8900,9703,s142,p53
8901,9826,s142,p53
8902,9827,s142,p53
8903,9828,s142,p53
8904,9829,s142,p53
8905,9830,s142,p53
8906,9831,s142,p53
8907,9832,s142,p53
8908,9851,s142,p53
8909,9866,s142,p53
8910,9867,s142,p53
8911,9870,s142,p53
8912,9871,s142,p53
8913,9872,s142,p53
8914,9919,s142,p53
8915,9943,s142,p53
8916,9944,s142,p53
8917,9945,s142,p53
8918,9970,s142,p53
8919,9971,s142,p53
8920,8710,s146,p55
8921,8801,s146,p55
8922,8832,s146,p55
8923,8833,s146,p55
8924,8834,s146,p55
8925,8835,s146,p55
8926,8836,s146,p55
8927,8837,s146,p55
8928,8838,s146,p55
8929,8839,s146,p55
8930,8849,s146,p55
8931,8850,s146,p55
8932,8851,s146,p55
8933,8852,s146,p55
8934,8853,s146,p55
8935,8854,s146,p55
8936,8885,s146,p55
8937,8886,s146,p55
8938,8887,s146,p55
8939,8719,s147,p55
8940,8720,s147,p55
8941,8736,s147,p55
8942,8737,s147,p55
8943,8738,s147,p55
8944,8739,s147,p55
8945,8740,s147,p55
8946,8741,s147,p55
8947,8742,s147,p55
8948,8743,s147,p55
8949,8744,s147,p55
8950,8745,s147,p55
8951,8788,s147,p55
8952,8789,s147,p55
8953,8790,s147,p55
8954,8791,s147,p55
8955,8792,s147,p55
8956,8793,s147,p55
8957,8795,s147,p55
8958,8796,s147,p55
8959,8797,s147,p55
8960,8798,s147,p55
8961,8803,s147,p55
8962,8824,s147,p55
8963,8825,s147,p55
8964,8842,s147,p55
8965,8843,s147,p55
8966,8844,s147,p55
8967,8845,s147,p55
8968,8866,s147,p55
8969,8867,s147,p55
8970,8868,s147,p55
8971,8869,s147,p55
8972,8870,s147,p55
8973,13547,s147,p55
8974,8776,s143,p53
8975,8777,s143,p53
8976,8778,s143,p53
8977,8802,s143,p53
8978,9602,s143,p53
8979,9612,s143,p53
8980,9649,s143,p53
8981,9650,s143,p53
8982,9654,s143,p53
8983,9655,s143,p53
8984,9656,s143,p53
8985,9657,s143,p53
8986,9663,s143,p53
8987,9664,s143,p53
8988,9665,s143,p53
8989,9666,s143,p53
8990,9667,s143,p53
8991,9709,s143,p53
8992,9710,s143,p53
8993,9711,s143,p53
8994,9712,s143,p53
8995,9713,s143,p53
8996,9714,s143,p53
8997,9715,s143,p53
8998,9716,s143,p53
8999,9717,s143,p53
9000,9718,s143,p53
9001,9719,s143,p53
9002,9720,s143,p53
9003,9721,s143,p53
9004,9722,s143,p53
9005,9729,s143,p53
9006,9730,s143,p53
9007,9731,s143,p53
9008,9732,s143,p53
9009,9764,s143,p53
9010,9765,s143,p53
9011,9766,s143,p53
9012,9767,s143,p53
9013,9778,s143,p53
9014,9779,s143,p53
9015,9780,s143,p53
9016,9781,s143,p53
9017,9800,s143,p53
9018,9845,s143,p53
9019,9846,s143,p53
9020,9847,s143,p53
9021,9848,s143,p53
9022,9849,s143,p53
9023,9850,s143,p53
9024,9868,s143,p53
9025,9869,s143,p53
9026,9906,s143,p53
9027,9907,s143,p53
9028,9908,s143,p53
9029,9909,s143,p53
9030,9910,s143,p53
9031,9911,s143,p53
9032,9912,s143,p53
9033,9926,s143,p53
9034,9927,s143,p53
9035,9949,s143,p53
9036,9981,s143,p53
9037,9982,s143,p53
9038,13755,s143,p53
9039,8888,s259,p85
9040,8892,s259,p85
9041,8893,s259,p85
9042,8894,s259,p85
9043,8895,s259,p85
9044,8896,s259,p85
9045,8897,s259,p85
9046,8898,s259,p85
9047,8899,s259,p85
9048,8900,s259,p85
9049,8901,s259,p85
9050,8902,s259,p85
9051,8903,s259,p85
9052,8904,s259,p85
9053,8905,s259,p85
9054,8906,s259,p85
9055,8907,s259,p85
9056,8911,s259,p85
9057,8918,s259,p85
9058,8919,s259,p85
9059,8920,s259,p85
9060,8937,s259,p85
9061,8938,s259,p85
9062,8940,s259,p85
9063,8941,s259,p85
9064,8942,s259,p85
9065,8943,s259,p85
9066,8944,s259,p85
9067,8945,s259,p85
9068,8946,s259,p85
9069,8947,s259,p85
9070,8948,s259,p85
9071,8949,s259,p85
9072,8969,s259,p85
9073,8970,s259,p85
9074,8971,s259,p85
9075,8972,s259,p85
9076,8978,s259,p85
9077,8982,s259,p85
9078,8986,s259,p85
9079,8987,s259,p85
9080,8988,s259,p85
9081,8989,s259,p85
9082,8990,s259,p85
9083,8991,s259,p85
9084,8992,s259,p85
9085,8993,s259,p85
9086,8994,s259,p85
9087,8995,s259,p85
9088,8996,s259,p85
9089,13476,s259,p85
9090,13477,s259,p85
9091,13478,s259,p85
9092,13479,s259,p85
9093,13480,s259,p85
9094,13481,s259,p85
9095,13629,s259,p85
9096,13675,s259,p85
9097,8889,s257,p85
9098,8890,s257,p85
9099,8891,s257,p85
9100,8908,s257,p85
9101,8909,s257,p85
9102,8910,s257,p85
9103,8921,s257,p85
9104,8922,s257,p85
9105,8923,s257,p85
9106,8924,s257,p85
9107,8925,s257,p85
9108,8926,s257,p85
9109,8952,s257,p85
9110,8953,s257,p85
9111,8958,s257,p85
9112,8973,s257,p85
9113,8974,s257,p85
9114,8975,s257,p85
9115,8976,s257,p85
9116,8977,s257,p85
9117,8983,s257,p85
9118,8984,s257,p85
9119,8985,s257,p85
9120,8912,s258,p85
9121,8913,s258,p85
9122,8914,s258,p85
9123,8915,s258,p85
9124,8916,s258,p85
9125,8917,s258,p85
9126,8927,s258,p85
9127,8928,s258,p85
9128,8967,s258,p85
9129,8968,s258,p85
9130,8929,s160,p56
9131,8930,s160,p56
9132,8931,s160,p56
9133,8932,s160,p56
9134,8933,s160,p56
9135,8934,s160,p56
9136,8935,s160,p56
9137,8936,s160,p56
9138,8950,s160,p56
9139,8951,s160,p56
9140,8954,s160,p56
9141,8955,s160,p56
9142,8956,s160,p56
9143,8957,s160,p56
9144,8959,s160,p56
9145,8960,s160,p56
9146,8961,s160,p56
9147,8962,s160,p56
9148,8963,s160,p56
9149,8964,s160,p56
9150,8965,s160,p56
9151,8966,s160,p56
9152,8997,s160,p56
9153,8998,s160,p56
9154,8999,s160,p56
9155,9000,s160,p56
9156,9001,s160,p56
9157,8939,s159,p56
9158,8979,s159,p56
9159,8980,s159,p56
9160,8981,s159,p56
9161,13607,s159,p56
9162,13630,s159,p56
9163,9005,s261,p58
9164,9006,s261,p58
9165,9007,s261,p58
9166,9008,s261,p58
9167,9009,s261,p58
9168,9010,s261,p58
9169,9021,s261,p58
9170,9027,s261,p58
9171,9028,s261,p58
9172,9029,s261,p58
9173,9030,s261,p58
9174,9031,s261,p58
9175,9032,s261,p58
9176,9033,s261,p58
9177,9034,s261,p58
9178,9035,s261,p58
9179,9036,s261,p58
9180,9037,s261,p58
9181,9038,s261,p58
9182,9039,s261,p58
9183,9040,s261,p58
9184,9041,s261,p58
9185,9042,s261,p58
9186,9043,s261,p58
9187,9044,s261,p58
9188,9045,s261,p58
9189,9046,s261,p58
9190,9047,s261,p58
9191,9048,s261,p58
9192,9049,s261,p58
9193,9050,s261,p58
9194,9051,s261,p58
9195,9060,s261,p58
9196,9061,s261,p58
9197,9062,s261,p58
9198,9066,s261,p58
9199,9067,s261,p58
9200,9068,s261,p58
9201,9069,s261,p58
9202,9070,s261,p58
9203,9071,s261,p58
9204,9072,s261,p58
9205,9073,s261,p58
9206,9074,s261,p58
9207,9075,s261,p58
9208,9077,s261,p58
9209,9078,s261,p58
9210,9079,s261,p58
9211,9080,s261,p58
9212,9081,s261,p58
9213,9084,s261,p58
9214,9085,s261,p58
9215,9086,s261,p58
9216,9087,s261,p58
9217,9088,s261,p58
9218,9089,s261,p58
9219,9090,s261,p58
9220,9092,s261,p58
9221,9093,s261,p58
9222,9094,s261,p58
9223,9095,s261,p58
9224,9096,s261,p58
9225,9097,s261,p58
9226,9098,s261,p58
9227,9099,s261,p58
9228,9100,s261,p58
9229,9107,s261,p58
9230,9108,s261,p58
9231,9112,s261,p58
9232,9113,s261,p58
9233,9117,s261,p58
9234,9118,s261,p58
9235,9119,s261,p58
9236,9120,s261,p58
9237,9121,s261,p58
9238,9122,s261,p58
9239,9125,s261,p58
9240,9130,s261,p58
9241,9131,s261,p58
9242,9132,s261,p58
9243,9133,s261,p58
9244,9134,s261,p58
9245,9135,s261,p58
9246,9136,s261,p58
9247,9137,s261,p58
9248,9138,s261,p58
9249,9147,s261,p58
9250,9148,s261,p58
9251,9149,s261,p58
9252,9150,s261,p58
9253,9151,s261,p58
9254,9152,s261,p58
9255,9165,s261,p58
9256,9166,s261,p58
9257,9167,s261,p58
9258,9168,s261,p58
9259,9169,s261,p58
9260,9170,s261,p58
9261,9171,s261,p58
9262,9172,s261,p58
9263,9173,s261,p58
9264,9174,s261,p58
9265,9175,s261,p58
9266,9176,s261,p58
9267,9177,s261,p58
9268,9178,s261,p58
9269,9179,s261,p58
9270,9188,s261,p58
9271,9189,s261,p58
9272,9190,s261,p58
9273,13518,s261,p58
9274,13522,s261,p58
9275,13523,s261,p58
9276,13524,s261,p58
9277,13637,s261,p58
9278,13777,s261,p58
9279,13828,s261,p58
9280,13829,s261,p58
9281,9011,s162,p58
9282,9012,s162,p58
9283,9013,s162,p58
9284,9014,s162,p58
9285,9015,s162,p58
9286,9016,s162,p58
9287,9022,s162,p58
9288,9023,s162,p58
9289,9024,s162,p58
9290,9025,s162,p58
9291,9026,s162,p58
9292,9058,s162,p58
9293,9059,s162,p58
9294,9076,s162,p58
9295,9082,s162,p58
9296,9083,s162,p58
9297,9101,s162,p58
9298,9102,s162,p58
9299,9103,s162,p58
9300,9104,s162,p58
9301,9105,s162,p58
9302,9106,s162,p58
9303,9109,s162,p58
9304,9110,s162,p58
9305,9111,s162,p58
9306,9114,s162,p58
9307,9115,s162,p58
9308,9116,s162,p58
9309,9123,s162,p58
9310,9124,s162,p58
9311,9126,s162,p58
9312,9127,s162,p58
9313,9128,s162,p58
9314,9129,s162,p58
9315,9139,s162,p58
9316,9140,s162,p58
9317,9141,s162,p58
9318,9142,s162,p58
9319,9143,s162,p58
9320,9144,s162,p58
9321,9145,s162,p58
9322,9146,s162,p58
9323,9180,s162,p58
9324,9181,s162,p58
9325,9182,s162,p58
9326,9183,s162,p58
9327,9184,s162,p58
9328,9185,s162,p58
9329,9186,s162,p58
9330,9187,s162,p58
9331,9191,s162,p58
9332,9192,s162,p58
9333,9193,s162,p58
9334,9194,s162,p58
9335,9195,s162,p58
9336,9209,s162,p58
9337,9210,s162,p58
9338,9255,s162,p58
9339,9256,s162,p58
9340,9257,s162,p58
9341,13515,s162,p58
9342,13516,s162,p58
9343,13517,s162,p58
9344,13519,s162,p58
9345,13521,s162,p58
9346,13616,s162,p58
9347,9018,s161,p58
9348,9019,s161,p58
9349,9020,s161,p58
9350,9063,s161,p58
9351,9064,s161,p58
9352,9065,s161,p58
9353,9091,s161,p58
9354,9196,s256,p66
9355,9197,s256,p66
9356,9198,s256,p66
9357,9199,s256,p66
9358,9200,s256,p66
9359,9201,s256,p66
9360,9202,s256,p66
9361,9203,s256,p66
9362,9204,s256,p66
9363,9205,s256,p66
9364,9206,s256,p66
9365,9207,s256,p66
9366,9208,s256,p66
9367,9211,s256,p66
9368,9212,s256,p66
9369,9213,s256,p66
9370,9214,s256,p66
9371,9216,s256,p66
9372,9217,s256,p66
9373,9218,s256,p66
9374,9219,s256,p66
9375,9220,s256,p66
9376,9228,s256,p66
9377,9229,s256,p66
9378,9230,s256,p66
9379,9231,s256,p66
9380,9232,s256,p66
9381,9233,s256,p66
9382,9234,s256,p66
9383,9238,s256,p66
9384,9239,s256,p66
9385,9240,s256,p66
9386,9241,s256,p66
9387,9242,s256,p66
9388,9246,s256,p66
9389,9247,s256,p66
9390,9248,s256,p66
9391,9249,s256,p66
9392,9250,s256,p66
9393,9252,s256,p66
9394,9253,s256,p66
9395,9254,s256,p66
9396,9261,s256,p66
9397,9262,s256,p66
9398,9263,s256,p66
9399,9264,s256,p66
9400,9265,s256,p66
9401,9266,s256,p66
9402,9270,s256,p66
9403,9271,s256,p66
9404,9272,s256,p66
9405,9273,s256,p66
9406,9274,s256,p66
9407,9275,s256,p66
9408,13249,s256,p66
9409,13250,s256,p66
9410,13251,s256,p66
9411,13252,s256,p66
9412,13306,s256,p66
9413,13307,s256,p66
9414,13350,s256,p66
9415,13591,s256,p66
9416,13625,s256,p66
9417,9215,s151,p57
9418,9221,s151,p57
9419,9222,s151,p57
9420,9223,s151,p57
9421,9243,s151,p57
9422,9244,s151,p57
9423,9245,s151,p57
9424,9251,s151,p57
9425,9258,s151,p57
9426,9259,s151,p57
9427,9260,s151,p57
9428,9267,s151,p57
9429,9268,s151,p57
9430,9269,s151,p57
9431,13409,s151,p57
9432,13410,s151,p57
9433,13411,s151,p57
9434,13658,s151,p57
9435,9224,s170,p63
9436,9225,s170,p63
9437,9226,s170,p63
9438,9227,s170,p63
9439,9235,s170,p63
9440,9236,s170,p63
9441,9237,s170,p63
9442,12920,s170,p63
9443,12921,s170,p63
9444,12941,s170,p63
9445,12942,s170,p63
9446,12943,s170,p63
9447,12944,s170,p63
9448,12945,s170,p63
9449,12946,s170,p63
9450,13384,s170,p63
9451,13399,s170,p63
9452,13400,s170,p63
9453,13401,s170,p63
9454,13402,s170,p63
9455,13405,s170,p63
9456,13406,s170,p63
9457,13407,s170,p63
9458,13408,s170,p63
9459,13412,s170,p63
9460,13413,s170,p63
9461,9276,s152,p49
9462,9470,s152,p49
9463,9503,s152,p49
9464,9277,s149,p48
9465,9278,s149,p48
9466,9279,s149,p48
9467,9286,s149,p48
9468,9287,s149,p48
9469,9288,s149,p48
9470,9289,s149,p48
9471,9290,s149,p48
9472,9291,s149,p48
9473,9296,s149,p48
9474,9297,s149,p48
9475,9298,s149,p48
9476,9299,s149,p48
9477,9300,s149,p48
9478,9301,s149,p48
9479,9302,s149,p48
9480,9303,s149,p48
9481,9304,s149,p48
9482,9305,s149,p48
9483,9306,s149,p48
9484,9307,s149,p48
9485,9316,s149,p48
9486,9317,s149,p48
