bus_id,dist,rs,rb
34315,0.0,s252,p115
34316,0.0,s252,p115
34317,0.0,s252,p115
34318,0.0,s252,p115
34319,0.0,s252,p115
34320,0.0,s249,p116
34321,0.0,s235,p112
34322,0.0,s235,p112
34323,0.0,s235,p112
34324,0.0,s235,p112
34325,0.0,s235,p112
34326,0.0,s252,p115
34327,0.0,s252,p115
34328,0.0,s249,p116
34329,0.0,s249,p116
34330,0.0,s249,p116
34331,0.0,s249,p116
34332,0.0,s249,p116
34333,0.0,s249,p116
34334,0.0,s249,p116
34335,0.0,s249,p116
34336,0.0,s249,p116
34337,0.0,s249,p116
34338,0.0,s249,p116
34339,0.0,s235,p112
34340,0.0,s235,p112
34341,0.0,s235,p112
34342,0.0,s246,p117
34343,0.0,s246,p117
34344,0.0,s246,p117
34345,0.0,s246,p117
34346,0.0,s247,p117
34347,0.0,s247,p117
34348,0.0,s247,p117
34349,0.0,s246,p117
34350,0.0,s246,p117
34351,0.0,s246,p117
34352,0.0,s246,p117
34353,0.0,s246,p117
34354,0.0,s246,p117
34355,0.0,s247,p117
34356,0.0,s247,p117
34357,0.0,s246,p117
34358,0.0,s246,p117
34359,0.0,s246,p117
34360,0.0,s246,p117
34361,0.0,s246,p117
34362,0.0,s246,p117
34363,0.0,s246,p117
34364,0.0,s246,p117
34365,0.0,s246,p117
34366,0.0,s246,p117
34367,0.0,s246,p117
34368,0.0,s246,p117
34369,0.0,s247,p117
34370,0.0,s247,p117
34371,0.0,s247,p117
34372,0.0,s247,p117
34373,0.0,s247,p117
34374,0.0,s247,p117
34375,0.0,s246,p117
34376,0.0,s246,p117
34377,0.0,s246,p117
34378,0.0,s246,p117
34379,0.0,s246,p117
34380,0.0,s246,p117
34381,0.0,s246,p117
34382,0.0,s246,p117
34383,0.0,s246,p117
34384,0.0,s246,p117
34385,0.0,s246,p117
34386,0.0,s246,p117
34387,0.0,s246,p117
34388,0.0,s246,p117
34389,0.0,s246,p117
34390,0.0,s246,p117
34391,0.0,s246,p117
34392,0.0,s246,p117
34393,0.0,s246,p117
34394,0.0,s246,p117
34395,0.0,s246,p117
34396,0.0,s249,p116
34397,0.0,s249,p116
34398,0.0,s249,p116
34399,0.0,s249,p116
34400,0.0,s249,p116
34401,0.0,s249,p116
34402,0.0,s249,p116
34403,0.0,s249,p116
34404,0.0,s249,p116
34405,0.0,s249,p116
34406,0.0,s249,p116
34407,0.0,s249,p116
34408,0.0,s249,p116
34409,0.0,s249,p116
34410,0.0,s249,p116
34411,0.0,s249,p116
34412,0.0,s249,p116
34413,0.0,s249,p116
34414,0.0,s249,p116
34415,0.0,s249,p116
34416,0.0,s249,p116
34417,0.0,s249,p116
34418,0.0,s249,p116
34419,0.0,s246,p117
34420,0.0,s246,p117
34421,0.0,s246,p117
34422,0.0,s246,p117
34423,0.0,s249,p116
34424,0.0,s249,p116
34425,0.0,s249,p116
34426,0.0,s249,p116
34427,0.0,s246,p117
34428,0.0,s249,p116
34429,0.0,s246,p117
34430,0.0,s246,p117
34431,0.0,s249,p116
34432,0.0,s249,p116
34433,0.0,s249,p116
34434,0.0,s249,p116
34435,0.0,s249,p116
34436,0.0,s249,p116
34437,0.0,s249,p116
34438,0.0,s249,p116
34439,0.0,s249,p116
34440,0.0,s249,p116
34441,0.0,s249,p116
34442,0.0,s249,p116
34443,0.0,s248,p117
34444,0.0,s249,p116
34445,0.0,s249,p116
34446,0.0,s248,p117
34447,0.0,s248,p117
34448,0.0,s248,p117
34449,0.0,s248,p117
34450,0.0,s248,p117
34451,0.0,s248,p117
34452,0.0,s249,p116
34453,0.0,s248,p117
34454,0.0,s248,p117
34455,0.0,s248,p117
34456,0.0,s249,p116
34457,0.0,s249,p116
34458,0.0,s249,p116
34459,0.0,s249,p116
34460,0.0,s249,p116
34461,0.0,s249,p116
34462,0.0,s246,p117
34463,0.0,s248,p117
34464,0.0,s248,p117
34465,0.0,s248,p117
34466,0.0,s248,p117
34467,0.0,s248,p117
34468,0.0,s248,p117
34469,0.0,s246,p117
34470,0.0,s246,p117
34471,0.0,s248,p117
34472,0.0,s248,p117
34473,0.0,s248,p117
34474,0.0,s248,p117
34475,0.0,s249,p116
34476,0.0,s249,p116
34477,0.0,s249,p116
34478,0.0,s249,p116
34479,0.0,s248,p117
34480,0.0,s248,p117
34481,0.0,s248,p117
34482,0.0,s248,p117
34483,0.0,s249,p116
34484,0.0,s249,p116
34485,0.0,s249,p116
34486,0.0,s249,p116
34487,0.0,s249,p116
34488,0.0,s249,p116
34489,0.0,s249,p116
34490,0.0,s249,p116
34491,0.0,s250,p116
34492,0.0,s250,p116
34493,0.0,s250,p116
34494,0.0,s253,p121
34495,0.0,s250,p116
34496,0.0,s250,p116
34497,0.0,s250,p116
34498,0.0,s250,p116
34499,0.0,s250,p116
34500,0.0,s250,p116
34501,0.0,s250,p116
34502,0.0,s250,p116
34503,0.0,s250,p116
34504,0.0,s250,p116
34505,0.0,s250,p116
34506,0.0,s249,p116
34507,0.0,s249,p116
34508,0.0,s249,p116
34509,0.0,s249,p116
34510,0.0,s249,p116
34511,0.0,s249,p116
34512,0.0,s249,p116
34513,0.0,s249,p116
34514,0.0,s249,p116
34515,0.0,s249,p116
34516,0.0,s249,p116
34517,0.0,s249,p116
34518,0.0,s249,p116
34519,0.0,s249,p116
34520,0.0,s249,p116
34521,0.0,s249,p116
34522,0.0,s249,p116
34523,0.0,s249,p116
34524,0.0,s249,p116
34525,0.0,s249,p116
34526,0.0,s249,p116
34527,0.0,s249,p116
34528,0.0,s249,p116
34529,0.0,s249,p116
34530,0.0,s249,p116
34531,0.0,s249,p116
34532,0.0,s249,p116
34533,0.0,s249,p116
34534,0.0,s249,p116
34535,0.0,s249,p116
34536,0.0,s249,p116
34537,0.0,s300,p99
34538,0.0,s249,p116
34539,0.0,s249,p116
34540,0.0,s249,p116
34541,0.0,s308,p116
34542,0.0,s308,p116
34543,0.0,s308,p116
34544,0.0,s308,p116
34545,0.0,s308,p116
34546,0.0,s308,p116
34547,0.0,s308,p116
34548,0.0,s308,p116
34549,0.0,s308,p116
34550,0.0,s308,p116
34551,0.0,s308,p116
34552,0.0,s308,p116
34553,0.0,s253,p121
34554,0.0,s308,p116
34555,0.0,s308,p116
34556,0.0,s308,p116
34557,0.0,s308,p116
34558,0.0,s308,p116
34559,0.0,s250,p116
34560,0.0,s308,p116
34561,0.0,s308,p116
34562,0.0,s308,p116
34563,0.0,s250,p116
34564,0.0,s250,p116
34565,0.0,s308,p116
34566,0.0,s308,p116
34567,0.0,s308,p116
34568,0.0,s300,p99
34569,0.0,s300,p99
34570,0.0,s308,p116
34571,0.0,s308,p116
34572,0.0,s251,p115
34573,0.0,s234,p111
34574,0.0,s234,p111
34575,0.0,s251,p115
34576,0.0,s251,p115
34577,0.0,s235,p112
34578,0.0,s235,p112
34579,0.0,s235,p112
34580,0.0,s235,p112
34581,0.0,s235,p112
34582,0.0,s235,p112
34583,0.0,s235,p112
34584,0.0,s235,p112
34585,0.0,s235,p112
34586,0.0,s235,p112
34587,0.0,s235,p112
34588,0.0,s251,p115
34589,0.0,s251,p115
34590,0.0,s308,p116
34591,0.0,s308,p116
34592,0.0,s300,p99
34593,0.0,s308,p116
34594,0.0,s308,p116
34595,0.0,s250,p116
34596,0.0,s250,p116
34597,0.0,s250,p116
34598,0.0,s250,p116
34599,0.0,s250,p116
34600,0.0,s250,p116
34601,0.0,s250,p116
34602,0.0,s250,p116
34603,0.0,s250,p116
34604,0.0,s249,p116
34605,0.0,s249,p116
34606,0.0,s249,p116
34607,0.0,s249,p116
34608,0.0,s249,p116
34609,0.0,s249,p116
34610,0.0,s249,p116
34611,0.0,s249,p116
34612,0.0,s249,p116
34613,0.0,s249,p116
34614,0.0,s249,p116
34615,0.0,s249,p116
34616,0.0,s249,p116
34617,0.0,s249,p116
34618,0.0,s249,p116
34619,0.0,s249,p116
34620,0.0,s249,p116
34621,0.0,s249,p116
34622,0.0,s249,p116
34623,0.0,s249,p116
34624,0.0,s249,p116
34625,0.0,s249,p116
34626,0.0,s249,p116
34627,0.0,s249,p116
34628,0.0,s249,p116
34629,0.0,s249,p116
34630,0.0,s249,p116
34631,0.0,s249,p116
34632,0.0,s249,p116
34633,0.0,s249,p116
34634,0.0,s249,p116
34635,0.0,s249,p116
34636,0.0,s249,p116
34637,0.0,s249,p116
34638,0.0,s249,p116
34639,0.0,s249,p116
34640,0.0,s249,p116
34641,0.0,s249,p116
34642,0.0,s249,p116
34643,0.0,s249,p116
34644,0.0,s249,p116
34645,0.0,s249,p116
34646,0.0,s249,p116
34647,0.0,s249,p116
34648,0.0,s246,p117
34649,0.0,s246,p117
34650,0.0,s249,p116
34651,0.0,s249,p116
34652,0.0,s249,p116
34653,0.0,s249,p116
34654,0.0,s249,p116
34655,0.0,s249,p116
34656,0.0,s249,p116
34657,0.0,s249,p116
34658,0.0,s249,p116
34659,0.0,s249,p116
34660,0.0,s249,p116
34661,0.0,s249,p116
34662,0.0,s249,p116
34663,0.0,s308,p116
34664,0.0,s308,p116
34665,0.0,s308,p116
34666,0.0,s308,p116
34667,0.0,s308,p116
34668,0.0,s308,p116
34669,0.0,s308,p116
34670,0.0,s308,p116
34671,0.0,s253,p121
34672,0.0,s253,p121
34673,0.0,s308,p116
34674,0.0,s308,p116
34675,0.0,s308,p116
34676,0.0,s308,p116
34677,0.0,s301,p100
34678,0.0,s301,p100
34679,0.0,s308,p116
34680,0.0,s246,p117
34681,0.0,s246,p117
34682,0.0,s247,p117
34683,0.0,s247,p117
34684,0.0,s247,p117
34685,0.0,s246,p117
34686,0.0,s246,p117
34687,0.0,s246,p117
34688,0.0,s246,p117
34689,0.0,s246,p117
34690,0.0,s246,p117
34691,0.0,s246,p117
34692,0.0,s246,p117
34693,0.0,s246,p117
34694,0.0,s246,p117
34695,0.0,s246,p117
34696,0.0,s246,p117
34697,0.0,s246,p117
34698,0.0,s246,p117
34699,0.0,s246,p117
34700,0.0,s246,p117
34701,0.0,s246,p117
34702,0.0,s246,p117
34703,0.0,s246,p117
34704,0.0,s246,p117
34705,0.0,s246,p117
34706,0.0,s246,p117
34707,0.0,s246,p117
34708,0.0,s246,p117
34709,0.0,s246,p117
34710,0.0,s246,p117
34711,0.0,s246,p117
34712,0.0,s246,p117
34713,0.0,s246,p117
34714,0.0,s246,p117
34715,0.0,s246,p117
34716,0.0,s246,p117
34717,0.0,s246,p117
34718,0.0,s246,p117
34719,0.0,s246,p117
34720,0.0,s246,p117
34721,0.0,s246,p117
34722,0.0,s246,p117
34723,0.0,s246,p117
34724,0.0,s246,p117
34725,0.0,s246,p117
34726,0.0,s246,p117
34727,0.0,s246,p117
34728,0.0,s246,p117
34729,0.0,s246,p117
34730,0.0,s246,p117
34731,0.0,s246,p117
34732,0.0,s246,p117
34733,0.0,s246,p117
34734,0.0,s246,p117
34735,0.0,s246,p117
34736,0.0,s246,p117
34737,0.0,s246,p117
34738,0.0,s246,p117
34739,0.0,s246,p117
34740,0.0,s246,p117
34741,0.0,s246,p117
34742,0.0,s246,p117
34743,0.0,s246,p117
34744,0.0,s246,p117
34745,0.0,s246,p117
34746,0.0,s246,p117
34747,0.0,s246,p117
34748,0.0,s249,p116
34749,0.0,s249,p116
34750,0.0,s248,p117
34751,0.0,s246,p117
34752,0.0,s246,p117
34753,0.0,s246,p117
34754,0.0,s246,p117
34755,0.0,s246,p117
34756,0.0,s246,p117
34757,0.0,s246,p117
34758,0.0,s246,p117
34759,0.0,s246,p117
34760,0.0,s246,p117
34761,0.0,s246,p117
34762,0.0,s246,p117
34763,0.0,s246,p117
34764,0.0,s246,p117
34765,0.0,s247,p117
34766,0.0,s246,p117
34767,0.0,s249,p116
34768,0.0,s249,p116
34769,0.0,s249,p116
34770,0.0,s249,p116
34771,0.0,s249,p116
34772,0.0,s249,p116
34773,0.0,s246,p117
34774,0.0,s246,p117
34775,0.0,s247,p117
34776,0.0,s247,p117
34777,0.0,s247,p117
34778,0.0,s247,p117
34779,0.0,s247,p117
34780,0.0,s247,p117
34781,0.0,s247,p117
34782,0.0,s247,p117
34783,0.0,s247,p117
34784,0.0,s247,p117
34785,0.0,s247,p117
34786,0.0,s246,p117
34787,0.0,s246,p117
34788,0.0,s246,p117
34789,0.0,s247,p117
34790,0.0,s247,p117
34791,0.0,s247,p117
34792,0.0,s248,p117
34793,0.0,s247,p117
34794,0.0,s247,p117
34795,0.0,s247,p117
34796,0.0,s247,p117
34797,0.0,s247,p117
34798,0.0,s247,p117
34799,0.0,s247,p117
34800,0.0,s247,p117
34801,0.0,s247,p117
34802,0.0,s247,p117
34803,0.0,s247,p117
34804,0.0,s247,p117
34805,0.0,s247,p117
34806,0.0,s247,p117
34807,0.0,s247,p117
34808,0.0,s247,p117
34809,0.0,s247,p117
34810,0.0,s247,p117
34811,0.0,s247,p117
34812,0.0,s247,p117
34813,0.0,s247,p117
34814,0.0,s247,p117
34815,0.0,s247,p117
34816,0.0,s247,p117
34817,0.0,s249,p116
34818,0.0,s249,p116
34819,0.0,s249,p116
34820,0.0,s249,p116
34821,0.0,s249,p116
34822,0.0,s249,p116
34823,0.0,s249,p116
34824,0.0,s249,p116
34825,0.0,s249,p116
34826,0.0,s249,p116
34827,0.0,s249,p116
34828,0.0,s249,p116
34829,0.0,s235,p112
34830,0.0,s249,p116
34831,0.0,s252,p115
34832,0.0,s252,p115
34833,0.0,s249,p116
34834,0.0,s249,p116
34835,0.0,s249,p116
34836,0.0,s249,p116
34837,0.0,s249,p116
34838,0.0,s249,p116
34839,0.0,s249,p116
34840,0.0,s249,p116
34841,0.0,s249,p116
34842,0.0,s249,p116
34843,0.0,s249,p116
34844,0.0,s249,p116
34845,0.0,s249,p116
34846,0.0,s249,p116
34847,0.0,s249,p116
34848,0.0,s249,p116
34849,0.0,s246,p117
34850,0.0,s246,p117
34851,0.0,s246,p117
34852,0.0,s246,p117
34853,0.0,s246,p117
34854,0.0,s246,p117
34855,0.0,s246,p117
34856,0.0,s246,p117
34857,0.0,s246,p117
34858,0.0,s246,p117
34859,0.0,s246,p117
34860,0.0,s246,p117
34861,0.0,s246,p117
34862,0.0,s246,p117
34863,0.0,s246,p117
34864,0.0,s246,p117
34865,0.0,s246,p117
34866,0.0,s246,p117
34867,0.0,s246,p117
34868,0.0,s246,p117
34869,0.0,s246,p117
34870,0.0,s246,p117
34871,0.0,s246,p117
34872,0.0,s246,p117
34873,0.0,s246,p117
34874,0.0,s246,p117
34875,0.0,s246,p117
34876,0.0,s246,p117
34877,0.0,s246,p117
34878,0.0,s249,p116
34879,0.0,s249,p116
34880,0.0,s246,p117
34881,0.0,s246,p117
34882,0.0,s232,p112
34883,0.0,s232,p112
34884,0.0,s246,p117
34885,0.0,s246,p117
34886,0.0,s246,p117
34887,0.0,s246,p117
34888,0.0,s232,p112
34889,0.0,s243,p118
34890,0.0,s248,p117
34891,0.0,s248,p117
34892,0.0,s248,p117
34893,0.0,s248,p117
34894,0.0,s243,p118
34895,0.0,s243,p118
34896,0.0,s243,p118
34897,0.0,s243,p118
34898,0.0,s248,p117
34899,0.0,s248,p117
34900,0.0,s248,p117
34901,0.0,s248,p117
34902,0.0,s248,p117
34903,0.0,s248,p117
34904,0.0,s248,p117
34905,0.0,s248,p117
34906,0.0,s248,p117
34907,0.0,s248,p117
34908,0.0,s248,p117
34909,0.0,s248,p117
34910,0.0,s248,p117
34911,0.0,s248,p117
34912,0.0,s248,p117
34913,0.0,s248,p117
34914,0.0,s248,p117
34915,0.0,s248,p117
34916,0.0,s248,p117
34917,0.0,s248,p117
34918,0.0,s248,p117
34919,0.0,s248,p117
34920,0.0,s248,p117
34921,0.0,s248,p117
34922,0.0,s243,p118
34923,0.0,s248,p117
34924,0.0,s248,p117
34925,0.0,s248,p117
34926,0.0,s248,p117
34927,0.0,s248,p117
34928,0.0,s248,p117
34929,0.0,s248,p117
34930,0.0,s249,p116
34931,0.0,s248,p117
34932,0.0,s248,p117
34933,0.0,s248,p117
34934,0.0,s248,p117
34935,0.0,s248,p117
34936,0.0,s243,p118
34937,0.0,s243,p118
34938,0.0,s248,p117
34939,0.0,s248,p117
34940,0.0,s248,p117
34941,0.0,s248,p117
34942,0.0,s250,p116
34943,0.0,s253,p121
34944,0.0,s253,p121
34945,0.0,s253,p121
34946,0.0,s253,p121
34947,0.0,s253,p121
34948,0.0,s253,p121
34949,0.0,s253,p121
34950,0.0,s253,p121
34951,0.0,s253,p121
34952,0.0,s253,p121
34953,0.0,s253,p121
34954,0.0,s253,p121
34955,0.0,s243,p118
34956,0.0,s243,p118
34957,0.0,s248,p117
34958,0.0,s247,p117
34959,0.0,s247,p117
34960,0.0,s247,p117
34961,0.0,s247,p117
34962,0.0,s247,p117
34963,0.0,s247,p117
34964,0.0,s247,p117
34965,0.0,s247,p117
34966,0.0,s247,p117
34967,0.0,s247,p117
34968,0.0,s247,p117
34969,0.0,s247,p117
34970,0.0,s247,p117
34971,0.0,s247,p117
34972,0.0,s247,p117
34973,0.0,s247,p117
34974,0.0,s247,p117
34975,0.0,s247,p117
34976,0.0,s247,p117
34977,0.0,s247,p117
34978,0.0,s242,p110
34979,0.0,s242,p110
34980,0.0,s242,p110
34981,0.0,s242,p110
34982,0.0,s242,p110
34983,0.0,s242,p110
34984,0.0,s242,p110
34985,0.0,s242,p110
34986,0.0,s249,p116
34987,0.0,s249,p116
34988,0.0,s249,p116
34989,0.0,s250,p116
34990,0.0,s249,p116
34991,0.0,s250,p116
34992,0.0,s250,p116
34993,0.0,s249,p116
34994,0.0,s249,p116
34995,0.0,s249,p116
34996,0.0,s252,p115
34997,0.0,s252,p115
34998,0.0,s249,p116
34999,0.0,s249,p116
35000,0.0,s249,p116
35001,0.0,s249,p116
35002,0.0,s249,p116
35003,0.0,s249,p116
35004,0.0,s249,p116
35005,0.0,s252,p115
35006,0.0,s249,p116
35007,0.0,s249,p116
35008,0.0,s249,p116
35009,0.0,s249,p116
35010,0.0,s249,p116
35011,0.0,s249,p116
35012,0.0,s249,p116
35013,0.0,s249,p116
35014,0.0,s249,p116
35015,0.0,s249,p116
35016,0.0,s249,p116
35017,0.0,s249,p116
35018,0.0,s249,p116
35019,0.0,s243,p118
35020,0.0,s243,p118
35021,0.0,s249,p116
35022,0.0,s249,p116
35023,0.0,s249,p116
35024,0.0,s249,p116
35025,0.0,s249,p116
35026,0.0,s249,p116
35027,0.0,s249,p116
35028,0.0,s249,p116
35029,0.0,s249,p116
35030,0.0,s308,p116
35031,0.0,s308,p116
35032,0.0,s308,p116
35033,0.0,s308,p116
35034,0.0,s249,p116
35035,0.0,s249,p116
35036,0.0,s249,p116
35037,0.0,s249,p116
35038,0.0,s249,p116
35039,0.0,s249,p116
35040,0.0,s249,p116
35041,0.0,s249,p116
35042,0.0,s249,p116
35043,0.0,s249,p116
35044,0.0,s249,p116
35045,0.0,s249,p116
35046,0.0,s249,p116
35047,0.0,s249,p116
35048,0.0,s249,p116
35049,0.0,s249,p116
35050,0.0,s249,p116
35051,0.0,s249,p116
35052,0.0,s249,p116
35053,0.0,s249,p116
35054,0.0,s252,p115
35055,0.0,s249,p116
35056,0.0,s249,p116
35057,0.0,s249,p116
35058,0.0,s249,p116
35059,0.0,s249,p116
35060,0.0,s250,p116
35061,0.0,s250,p116
35062,0.0,s250,p116
35063,0.0,s250,p116
35064,0.0,s300,p99
35065,0.0,s250,p116
35066,0.0,s250,p116
35067,0.0,s250,p116
35068,0.0,s250,p116
35069,0.0,s250,p116
35070,0.0,s250,p116
35071,0.0,s249,p116
35072,0.0,s249,p116
35073,0.0,s249,p116
35074,0.0,s249,p116
35075,0.0,s249,p116
35076,0.0,s249,p116
35077,0.0,s249,p116
35078,0.0,s249,p116
35079,0.0,s249,p116
35080,0.0,s249,p116
35081,0.0,s249,p116
35082,0.0,s250,p116
35083,0.0,s250,p116
35084,0.0,s250,p116
35085,0.0,s250,p116
35086,0.0,s250,p116
35087,0.0,s250,p116
35088,0.0,s250,p116
35089,0.0,s250,p116
35090,0.0,s250,p116
35091,0.0,s250,p116
35092,0.0,s250,p116
35093,0.0,s250,p116
35094,0.0,s250,p116
35095,0.0,s250,p116
35096,0.0,s250,p116
35097,0.0,s250,p116
35098,0.0,s250,p116
35099,0.0,s250,p116
35100,0.0,s250,p116
35101,0.0,s250,p116
35102,0.0,s250,p116
35103,0.0,s253,p121
35104,0.0,s249,p116
35105,0.0,s249,p116
35106,0.0,s250,p116
35107,0.0,s250,p116
35108,0.0,s250,p116
35109,0.0,s250,p116
35110,0.0,s250,p116
35111,0.0,s250,p116
35112,0.0,s250,p116
35113,0.0,s250,p116
35114,0.0,s250,p116
35115,0.0,s249,p116
35116,0.0,s250,p116
35117,0.0,s249,p116
35118,0.0,s246,p117
35119,0.0,s246,p117
35120,0.0,s246,p117
35121,0.0,s246,p117
35122,0.0,s246,p117
35123,0.0,s246,p117
35124,0.0,s246,p117
35125,0.0,s246,p117
35126,0.0,s246,p117
35127,0.0,s246,p117
35128,0.0,s246,p117
35129,0.0,s246,p117
35130,0.0,s246,p117
35131,0.0,s246,p117
35132,0.0,s246,p117
35133,0.0,s246,p117
35134,0.0,s248,p117
35135,0.0,s249,p116
35136,0.0,s248,p117
35137,0.0,s248,p117
35138,0.0,s248,p117
35139,0.0,s248,p117
35140,0.0,s248,p117
35141,0.0,s248,p117
35142,0.0,s248,p117
35143,0.0,s248,p117
35144,0.0,s248,p117
35145,0.0,s248,p117
35146,0.0,s248,p117
35147,0.0,s248,p117
35148,0.0,s249,p116
35149,0.0,s248,p117
35150,0.0,s248,p117
35151,0.0,s248,p117
35152,0.0,s248,p117
35153,0.0,s248,p117
35154,0.0,s248,p117
35155,0.0,s249,p116
35156,0.0,s248,p117
35157,0.0,s249,p116
35158,0.0,s249,p116
35159,0.0,s249,p116
35160,0.0,s249,p116
35161,0.0,s249,p116
35162,0.0,s249,p116
35163,0.0,s248,p117
35164,0.0,s248,p117
35165,0.0,s248,p117
35166,0.0,s248,p117
35167,0.0,s248,p117
35168,0.0,s248,p117
35169,0.0,s248,p117
35170,0.0,s248,p117
35171,0.0,s248,p117
35172,0.0,s249,p116
35173,0.0,s248,p117
35174,0.0,s248,p117
35175,0.0,s248,p117
35176,0.0,s248,p117
35177,0.0,s250,p116
35178,0.0,s250,p116
35179,0.0,s250,p116
35180,0.0,s250,p116
35181,0.0,s250,p116
35182,0.0,s250,p116
35183,0.0,s250,p116
35184,0.0,s250,p116
35185,0.0,s250,p116
35186,0.0,s250,p116
35187,0.0,s250,p116
35188,0.0,s250,p116
35189,0.0,s250,p116
35190,0.0,s250,p116
35191,0.0,s250,p116
35192,0.0,s250,p116
35193,0.0,s250,p116
35194,0.0,s250,p116
35195,0.0,s250,p116
35196,0.0,s250,p116
35197,0.0,s250,p116
35198,0.0,s250,p116
35199,0.0,s249,p116
35200,0.0,s249,p116
35201,0.0,s249,p116
35202,0.0,s249,p116
35203,0.0,s249,p116
35204,0.0,s249,p116
35205,0.0,s249,p116
35206,0.0,s249,p116
35207,0.0,s249,p116
35208,0.0,s249,p116
35209,0.0,s249,p116
35210,0.0,s249,p116
35211,0.0,s249,p116
35212,0.0,s249,p116
35213,0.0,s249,p116
35214,0.0,s249,p116
35215,0.0,s249,p116
35216,0.0,s249,p116
35217,0.0,s249,p116
35218,0.0,s249,p116
35219,0.0,s248,p117
35220,0.0,s250,p116
35221,0.0,s250,p116
35222,0.0,s250,p116
35223,0.0,s250,p116
35224,0.0,s250,p116
35225,0.0,s250,p116
35226,0.0,s250,p116
35227,0.0,s250,p116
35228,0.0,s250,p116
35229,0.0,s249,p116
35230,0.0,s249,p116
35231,0.0,s249,p116
35232,0.0,s249,p116
35233,0.0,s249,p116
35234,0.0,s235,p112
35235,0.0,s235,p112
35236,0.0,s249,p116
35237,0.0,s249,p116
35238,0.0,s235,p112
35239,0.0,s235,p112
35240,0.0,s249,p116
35241,0.0,s249,p116
35242,0.0,s249,p116
35243,0.0,s249,p116
35244,0.0,s249,p116
35245,0.0,s249,p116
35246,0.0,s249,p116
35247,0.0,s249,p116
35248,0.0,s249,p116
35249,0.0,s249,p116
35250,0.0,s249,p116
35251,0.0,s249,p116
35252,0.0,s247,p117
35253,0.0,s247,p117
35254,0.0,s247,p117
35255,0.0,s247,p117
35256,0.0,s247,p117
35257,0.0,s247,p117
35258,0.0,s247,p117
35259,0.0,s247,p117
35260,0.0,s247,p117
35261,0.0,s247,p117
35262,0.0,s247,p117
35263,0.0,s247,p117
35264,0.0,s247,p117
35265,0.0,s247,p117
35266,0.0,s247,p117
35267,0.0,s247,p117
35268,0.0,s242,p110
35269,0.0,s242,p110
35270,0.0,s247,p117
35271,0.0,s247,p117
35272,0.0,s247,p117
35273,0.0,s247,p117
35274,0.0,s247,p117
35275,0.0,s247,p117
35276,0.0,s249,p116
35277,0.0,s249,p116
35278,0.0,s249,p116
35279,0.0,s249,p116
35280,0.0,s249,p116
35281,0.0,s249,p116
35282,0.0,s249,p116
35283,0.0,s249,p116
35284,0.0,s249,p116
35285,0.0,s249,p116
35286,0.0,s249,p116
35287,0.0,s249,p116
35288,0.0,s249,p116
35289,0.0,s249,p116
35290,0.0,s249,p116
35291,0.0,s249,p116
35292,0.0,s249,p116
35293,0.0,s249,p116
35294,0.0,s249,p116
35295,0.0,s249,p116
35296,0.0,s249,p116
35297,0.0,s249,p116
35298,0.0,s249,p116
35299,0.0,s249,p116
35300,0.0,s249,p116
35301,0.0,s249,p116
35302,0.0,s249,p116
35303,0.0,s249,p116
35304,0.0,s249,p116
35305,0.0,s249,p116
35306,0.0,s249,p116
35307,0.0,s249,p116
35308,0.0,s249,p116
35309,0.0,s249,p116
35310,0.0,s249,p116
35311,0.0,s249,p116
35312,0.0,s249,p116
35313,0.0,s249,p116
35314,0.0,s249,p116
35315,0.0,s249,p116
35316,0.0,s249,p116
35317,0.0,s235,p112
35318,0.0,s249,p116
35319,0.0,s235,p112
35320,0.0,s249,p116
35321,0.0,s249,p116
35322,0.0,s249,p116
35323,0.0,s249,p116
35324,0.0,s249,p116
35325,0.0,s249,p116
35326,0.0,s235,p112
35327,0.0,s235,p112
35328,0.0,s249,p116
35329,0.0,s249,p116
35330,0.0,s249,p116
35331,0.0,s249,p116
35332,0.0,s235,p112
35333,0.0,s235,p112
35334,0.0,s249,p116
35335,0.0,s235,p112
35336,0.0,s235,p112
35337,0.0,s248,p117
35338,0.0,s248,p117
35339,0.0,s247,p117
35340,0.0,s247,p117
35341,0.0,s248,p117
35342,0.0,s248,p117
35343,0.0,s248,p117
35344,0.0,s248,p117
35345,0.0,s248,p117
35346,0.0,s248,p117
35347,0.0,s248,p117
35348,0.0,s248,p117
35349,0.0,s248,p117
35350,0.0,s248,p117
35351,0.0,s248,p117
35352,0.0,s248,p117
35353,0.0,s248,p117
35354,0.0,s248,p117
35355,0.0,s248,p117
35356,0.0,s248,p117
35357,0.0,s248,p117
35358,0.0,s248,p117
35359,0.0,s246,p117
35360,0.0,s246,p117
35361,0.0,s246,p117
35362,0.0,s246,p117
35363,0.0,s246,p117
35364,0.0,s246,p117
35365,0.0,s246,p117
35366,0.0,s246,p117
35367,0.0,s246,p117
35368,0.0,s246,p117
35369,0.0,s246,p117
35370,0.0,s250,p116
35371,0.0,s250,p116
35372,0.0,s250,p116
35373,0.0,s235,p112
35374,0.0,s235,p112
35375,0.0,s235,p112
35376,0.0,s235,p112
35377,0.0,s235,p112
35378,0.0,s235,p112
35379,0.0,s235,p112
35380,0.0,s249,p116
35381,0.0,s249,p116
35382,0.0,s249,p116
35383,0.0,s249,p116
35384,0.0,s249,p116
35385,0.0,s249,p116
35386,0.0,s249,p116
35387,0.0,s249,p116
35388,0.0,s249,p116
35389,0.0,s249,p116
