bus_id,name_abbr,dist,lat,lon
2779,NEISO,0.0,41.9465,-71.2854
2780,NEISO,0.0,41.9193,-71.2576
2781,NEISO,0.0,41.9099,-71.2725
2782,NEISO,0.0,41.9099,-71.2725
2783,NEISO,0.0,41.7942,-70.9773
2784,NEISO,0.0,41.7942,-70.9773
2785,NEISO,0.0,41.7942,-70.9773
2786,NEISO,0.0,41.7942,-70.9773
2787,NEISO,0.0,41.7942,-70.9773
2788,NEISO,0.0,41.7942,-70.9773
2789,NEISO,0.0014166947341549066,41.6002,-70.9018
2790,NEISO,0.0014166947341549066,41.6002,-70.9018
2791,NEISO,0.0,41.5837,-70.8534
2792,NEISO,0.0,41.5837,-70.8534
2793,NEISO,0.0,41.5837,-70.8534
2794,NEISO,0.0,41.5837,-70.8534
2795,NEISO,0.0,41.5837,-70.8534
2796,NEISO,0.0,41.5837,-70.8534
2797,NEISO,0.0,41.7762,-71.1083
2798,NEISO,0.0,41.6885,-71.1433
2799,NEISO,0.0,41.6885,-71.1433
2800,NEISO,0.004093087406935569,41.7512,-71.1322
2801,NEISO,0.004093087406935569,41.7512,-71.1322
2802,NEISO,0.004093087406935569,41.7512,-71.1322
2803,NEISO,0.0,41.7132,-71.0875
2804,NEISO,0.0,41.6418,-71.1353
2805,NEISO,0.0,41.6418,-71.1353
2806,NEISO,0.0,41.6418,-71.1353
2807,NEISO,0.0,41.6278,-71.0729
2808,NEISO,0.0,41.7038,-71.1583
2809,NEISO,0.0,41.7038,-71.1583
2810,NEISO,0.0,41.7269,-71.0547
2811,NEISO,0.0,41.7269,-71.0547
2812,NEISO,0.0,41.7269,-71.0547
2813,NEISO,0.0,41.7269,-71.0547
2814,NEISO,0.0,41.7269,-71.0547
2815,NEISO,0.0,41.7269,-71.0547
2816,NEISO,0.005058015346447138,41.7296,-71.147
2817,NEISO,0.0,41.7603,-71.1953
2818,NEISO,0.0,41.6632,-71.1662
2819,NEISO,0.0,41.9974,-71.157
2820,NEISO,0.0,42.0315,-71.1912
2821,NEISO,0.0,42.0381,-71.0679
2822,NEISO,0.0,42.0381,-71.0679
2823,NEISO,0.0,42.0381,-71.0679
2824,NEISO,0.0,42.0381,-71.0679
2825,NEISO,0.0,42.0381,-71.0679
2826,NEISO,0.0,42.0381,-71.0679
2827,NEISO,0.0,42.0635,-71.2531
2828,NEISO,0.0,41.6615,-70.8872
2829,NEISO,0.0,41.6815,-70.8361
2830,NEISO,0.0,41.6815,-70.8361
2831,NEISO,0.0,41.6815,-70.8361
2832,NEISO,0.0,41.7282,-70.9114
2833,NEISO,0.0,41.7282,-70.9114
2834,NEISO,0.0,41.7282,-70.9114
2835,NEISO,0.0,41.7282,-70.9114
2836,NEISO,0.0,41.7282,-70.9114
2837,NEISO,0.0,41.7154,-70.8151
2838,NEISO,0.005658053571641731,41.616,-70.8526
2839,NEISO,0.005658053571641731,41.616,-70.8526
2840,NEISO,0.0,41.5499,-70.934
2841,NEISO,0.0,41.7231,-71.0313
2842,NEISO,0.0,41.7231,-71.0313
2843,NEISO,0.0,41.6959,-70.9101
2844,NEISO,0.0,41.6838,-70.8581
2845,NEISO,0.0,42.113,-71.3371
2846,NEISO,0.0,42.113,-71.3371
2847,NEISO,0.0,42.0014,-71.3686
2848,NEISO,0.0,42.0014,-71.3686
2849,NEISO,0.0,42.0014,-71.3686
2850,NEISO,0.0,41.9868,-71.3174
2851,NEISO,0.0,41.9868,-71.3174
2852,NEISO,0.0,41.6444,-70.9846
2853,NEISO,0.0,41.6593,-71.0487
2854,NEISO,0.0,41.7426,-70.9455
2855,NEISO,0.0,41.7426,-70.9455
2856,NEISO,0.0,42.0302,-71.0958
2857,NEISO,0.0,41.9366,-71.1512
2858,NEISO,0.0,41.9366,-71.1512
2859,NEISO,0.0,41.9666,-71.2103
2860,NEISO,0.0,41.9615,-71.1299
2861,NEISO,0.0,41.911,-71.3079
2862,NEISO,0.0,41.9251,-71.3323
2863,NEISO,0.00026932810769738936,41.7514,-71.3825
2864,NEISO,0.00026932810769738936,41.7514,-71.3825
2865,NEISO,0.0,42.0188,-71.0553
2866,NEISO,0.0,42.0188,-71.0553
2867,NEISO,0.0,41.9121,-70.9568
2868,NEISO,0.0,41.8232,-71.2564
2869,NEISO,0.0,41.8488,-71.3352
2870,NEISO,0.0,41.7776,-71.3613
2871,NEISO,0.0,41.817,-71.3775
2872,NEISO,0.0,41.817,-71.3775
2873,NEISO,0.0,41.7983,-71.2849
2874,NEISO,0.0,41.8038,-71.1782
2875,NEISO,0.0,41.8038,-71.1782
2876,NEISO,0.0,41.7935,-71.0491
2877,NEISO,0.0,41.8342,-71.1662
2878,NEISO,0.0,41.5901,-71.0135
2879,NEISO,0.000219975639347569,41.639,-70.9068
2880,NEISO,0.000219975639347569,41.639,-70.9068
2881,NEISO,0.0,41.8247,-71.0756
2882,NEISO,0.0,41.8247,-71.0756
2883,NEISO,0.0,41.7326,-71.2246
2884,NEISO,0.0,41.9842,-71.1777
2885,NEISO,0.0,41.9996,-71.0998
2886,NEISO,0.0,41.8733,-71.1143
2887,NEISO,0.0,41.8733,-71.1143
2888,NEISO,0.0,41.8459,-71.0938
2889,NEISO,0.0,41.6154,-71.1499
2890,NEISO,0.0,41.6154,-71.1499
2891,NEISO,0.0,41.5778,-71.1881
2892,NEISO,0.0,41.6005,-71.0519
2893,NEISO,0.0,42.8219,-71.0368
2894,NEISO,0.0,42.8061,-70.9461
2895,NEISO,0.0,42.8061,-70.9461
2896,NEISO,0.0,42.8061,-70.9461
2897,NEISO,0.0,42.6006,-71.2084
2898,NEISO,0.0,42.6006,-71.2084
2899,NEISO,0.0,42.6006,-71.2084
2900,NEISO,0.0,42.6006,-71.2084
2901,NEISO,0.0,42.6006,-71.2084
2902,NEISO,0.0,42.6379,-71.2276
2903,NEISO,0.0,42.7063,-71.1591
2904,NEISO,0.0,42.7063,-71.1591
2905,NEISO,0.0,42.5823,-71.2259
2906,NEISO,0.0,42.5529,-70.8382
2907,NEISO,0.0,42.5529,-70.8382
2908,NEISO,0.0,42.5529,-70.8382
2909,NEISO,0.0,42.5529,-70.8382
2910,NEISO,0.0,42.5529,-70.8382
2911,NEISO,0.0,42.579,-70.977
2912,NEISO,0.0,42.5696,-70.9022
2913,NEISO,0.0,42.5696,-70.9022
2914,NEISO,0.0,42.4847,-70.8832
2915,NEISO,0.0,42.4847,-70.8832
2916,NEISO,0.0,42.4847,-70.8832
2917,NEISO,0.0,42.4847,-70.8832
2918,NEISO,0.0,42.4847,-70.8832
2919,NEISO,0.0,42.4847,-70.8832
2920,NEISO,0.0,42.4847,-70.8832
2921,NEISO,0.0,42.4847,-70.8832
2922,NEISO,0.0,42.5945,-70.9383
2923,NEISO,0.0,42.7119,-70.9324
2924,NEISO,0.0,42.7471,-71.0063
2925,NEISO,0.0,42.6488,-70.6565
2926,NEISO,0.004685456147319172,42.6793,-70.6609
2927,NEISO,0.0,42.6019,-70.7625
2928,NEISO,0.0,42.5898,-70.7319
2929,NEISO,0.0,42.7943,-71.0367
2930,NEISO,0.0,42.7943,-71.0367
2931,NEISO,0.0,42.7657,-71.0995
2932,NEISO,0.0,42.8513,-71.0502
2933,NEISO,0.0,42.8513,-71.0502
2934,NEISO,0.0013150301232455214,42.8019,-71.0102
2935,NEISO,0.0013150301232455214,42.8019,-71.0102
2936,NEISO,0.0013150301232455214,42.8019,-71.0102
2937,NEISO,0.0013150301232455214,42.8019,-71.0102
2938,NEISO,0.0013150301232455214,42.8019,-71.0102
2939,NEISO,0.0013150301232455214,42.8019,-71.0102
2940,NEISO,0.0013150301232455214,42.8019,-71.0102
2941,NEISO,0.0,42.7618,-71.1987
2942,NEISO,0.0,42.7772,-71.08
2943,NEISO,0.0,42.7772,-71.08
2944,NEISO,0.0,42.6984,-71.0889
2945,NEISO,0.0,42.6304,-70.7727
2946,NEISO,0.0,42.6603,-70.8553
2947,NEISO,0.0,42.6519,-70.8869
2948,NEISO,0.0,42.7385,-71.1483
2949,NEISO,0.0,42.6134,-71.1875
2950,NEISO,0.0,42.6134,-71.1875
2951,NEISO,0.0,42.7821,-71.1981
2952,NEISO,0.0,42.7519,-71.0784
2953,NEISO,0.0,42.7519,-71.0784
2954,NEISO,0.0,42.7519,-71.0784
2955,NEISO,0.0,42.7234,-71.1592
2956,NEISO,0.0,42.7234,-71.1592
2957,NEISO,0.0,42.7234,-71.1592
2958,NEISO,0.0,42.789,-71.1035
2959,NEISO,0.0,42.6414,-71.169
2960,NEISO,0.0,42.6651,-71.1487
2961,NEISO,0.0,42.5519,-70.9458
2962,NEISO,0.0,42.53,-70.9783
2963,NEISO,0.0,42.53,-70.9783
2964,NEISO,0.00911157610725783,42.442,-70.9273
2965,NEISO,0.00911157610725783,42.442,-70.9273
2966,NEISO,0.0,42.5199,-70.9215
2967,NEISO,0.004577279416342241,42.3518,-70.9547
2968,NEISO,0.0060159971837167,42.3563,-70.9791
2969,NEISO,0.0,42.4989,-71.0202
2970,NEISO,0.0,42.5509,-71.043
2971,NEISO,0.001308549704249336,42.562,-70.802
2972,NEISO,0.0,42.7518,-71.1072
2973,NEISO,0.0,42.7454,-71.2142
2974,NEISO,0.0,42.7454,-71.2142
2975,NEISO,0.0,42.6798,-71.2119
2976,NEISO,0.0,42.7702,-71.2576
2977,NEISO,0.0,42.7331,-71.1827
2978,NEISO,0.0,42.7331,-71.1827
2979,NEISO,0.0,42.6306,-71.0662
2980,NEISO,0.0,42.6306,-71.0662
2981,NEISO,0.0,42.7677,-70.8899
2982,NEISO,0.0,42.8295,-70.879
2983,NEISO,0.0,42.8518,-70.908
2984,NEISO,0.0,42.8518,-70.908
2985,NEISO,0.0,42.7077,-71.0436
2986,NEISO,0.0,42.7077,-71.0436
2987,NEISO,0.0,42.6701,-71.0096
2988,NEISO,0.0,42.6701,-71.0096
2989,NEISO,0.0,42.6203,-71.0221
2990,NEISO,0.0,42.6203,-71.0221
2991,NEISO,0.0,42.6697,-71.0742
2992,NEISO,0.0,42.6697,-71.0742
2993,NEISO,0.0,42.6697,-71.0742
2994,NEISO,0.0,42.6697,-71.0742
2995,NEISO,0.0,42.6697,-71.0742
2996,NEISO,0.0,42.592,-70.9937
2997,NEISO,0.0,42.592,-70.9937
2998,NEISO,0.0,42.592,-70.9937
2999,NEISO,0.0,42.5471,-70.9775
3000,NEISO,0.0,42.5471,-70.9775
3001,NEISO,0.0,42.5148,-71.0123
3002,NEISO,0.0,42.5148,-71.0123
3003,NEISO,0.0,42.5148,-71.0123
3004,NEISO,0.0,42.5269,-71.0304
3005,NEISO,0.0,42.5269,-71.0304
3006,NEISO,0.0,42.5392,-70.9683
3007,NEISO,0.0038087265297993564,42.5664,-70.7788
3008,NEISO,0.0038087265297993564,42.5664,-70.7788
3009,NEISO,0.0,42.5729,-70.9354
3010,NEISO,0.0,42.7673,-70.8407
3011,NEISO,0.0,42.9377,-70.8952
3012,NEISO,0.0,42.984,-70.9264
3013,NEISO,0.0,42.984,-70.9264
3014,NEISO,0.0,42.4714,-71.0313
3015,NEISO,0.0,42.4714,-71.0313
3016,NEISO,0.0,42.5024,-70.9966
3017,NEISO,0.0,42.5024,-70.9966
3018,NEISO,0.0,42.4753,-71.0672
3019,NEISO,0.0,42.4753,-71.0672
3020,NEISO,0.0,42.6425,-70.945
3021,NEISO,0.0003164539627853636,42.49,-70.8369
3022,NEISO,0.0,42.609,-70.8772
3023,NEISO,0.0,42.3171,-72.4862
3024,NEISO,0.0,42.3601,-72.493
3025,NEISO,0.0,42.3601,-72.493
3026,NEISO,0.0,42.3812,-72.458
3027,NEISO,0.0,42.3812,-72.458
3028,NEISO,0.0,42.3812,-72.458
3029,NEISO,0.0,42.5018,-72.8319
3030,NEISO,0.0,42.682,-72.6038
3031,NEISO,0.0,42.682,-72.6038
3032,NEISO,0.0,42.5257,-72.699
3033,NEISO,0.0,42.5861,-72.6055
3034,NEISO,0.0,42.5861,-72.6055
3035,NEISO,0.0,42.6204,-72.5792
3036,NEISO,0.0,42.6386,-72.5361
3037,NEISO,0.0,42.6386,-72.5361
3038,NEISO,0.0,42.563,-72.57
3039,NEISO,0.0,42.6591,-72.3709
3040,NEISO,0.0,42.6591,-72.3709
3041,NEISO,0.0,42.7297,-72.5036
3042,NEISO,0.0,42.6022,-72.2631
3043,NEISO,0.0,42.7055,-72.3391
3044,NEISO,0.0,42.5427,-72.3622
3045,NEISO,0.0,42.5427,-72.3622
3046,NEISO,0.0,42.6568,-72.7646
3047,NEISO,0.0,42.4916,-72.5966
3048,NEISO,0.0,42.4916,-72.5966
3049,NEISO,0.0,42.4916,-72.5966
3050,NEISO,0.0,42.5667,-72.4429
3051,NEISO,0.0,42.5667,-72.4429
3052,NEISO,0.0,41.9952,-72.6221
3053,NEISO,0.0,41.9952,-72.6221
3054,NEISO,0.0,41.9952,-72.6221
3055,NEISO,0.0,41.9952,-72.6221
3056,NEISO,0.0,41.9952,-72.6221
3057,NEISO,0.0,41.9952,-72.6221
3058,NEISO,0.0,42.093,-72.6356
3059,NEISO,0.0,42.093,-72.6356
3060,NEISO,0.0,42.0365,-72.1937
3061,NEISO,0.0,42.0365,-72.1937
3062,NEISO,0.0,42.1823,-73.0028
3063,NEISO,0.0,42.1823,-73.0028
3064,NEISO,0.0,42.156,-72.6351
3065,NEISO,0.0,42.156,-72.6351
3066,NEISO,0.0,42.185,-72.5762
3067,NEISO,0.0,42.2204,-72.5364
3068,NEISO,0.0,42.2204,-72.5364
3069,NEISO,0.0,42.1785,-72.6226
3070,NEISO,0.0,42.1785,-72.6226
3071,NEISO,0.0,42.1785,-72.6226
3072,NEISO,0.0,42.1785,-72.6226
3073,NEISO,0.0,42.1785,-72.6226
3074,NEISO,0.0,42.1785,-72.6226
3075,NEISO,0.0,42.2333,-72.5096
3076,NEISO,0.0,42.2892,-72.5294
3077,NEISO,0.0,42.2892,-72.5294
3078,NEISO,0.0,42.2892,-72.5294
3079,NEISO,0.0,42.0598,-72.5006
3080,NEISO,0.0,42.0598,-72.5006
3081,NEISO,0.0,42.0069,-72.4309
3082,NEISO,0.0,42.0544,-72.703
3083,NEISO,0.0,42.0544,-72.703
3084,NEISO,0.0,41.9663,-72.6212
3085,NEISO,0.0,42.2059,-72.8082
3086,NEISO,0.0,42.2059,-72.8082
3087,NEISO,0.0,42.0093,-73.1156
3088,NEISO,0.0,42.1315,-72.727
3089,NEISO,0.0,42.1401,-72.6762
3090,NEISO,0.0,42.2491,-72.6518
3091,NEISO,0.0,42.2491,-72.6518
3092,NEISO,0.0,42.1807,-72.6969
3093,NEISO,0.0,42.3684,-72.8478
3094,NEISO,0.0,42.04,-72.6577
3095,NEISO,0.0,42.04,-72.6577
3096,NEISO,0.0,42.1746,-72.4971
3097,NEISO,0.0,42.121,-72.3197
3098,NEISO,0.0,42.121,-72.3197
3099,NEISO,0.0,42.121,-72.3197
3100,NEISO,0.0,42.1731,-72.3835
3101,NEISO,0.0,42.1731,-72.3835
3102,NEISO,0.0,42.145,-72.2157
3103,NEISO,0.0,42.145,-72.2157
3104,NEISO,0.0,42.1814,-72.2952
3105,NEISO,0.0,42.1814,-72.2952
3106,NEISO,0.0,42.129,-72.8201
3107,NEISO,0.0,42.0247,-72.7481
3108,NEISO,0.0,42.0247,-72.7481
3109,NEISO,0.0,42.0917,-72.5619
3110,NEISO,0.0,42.2162,-72.471
3111,NEISO,0.0,42.2162,-72.471
3112,NEISO,0.0,42.1733,-72.5396
3113,NEISO,0.0,42.1175,-72.6392
3114,NEISO,0.0,42.1253,-72.5484
3115,NEISO,0.0,42.1253,-72.5484
3116,NEISO,0.0,42.0971,-72.4708
3117,NEISO,0.0,42.0971,-72.4708
3118,NEISO,0.0,42.0971,-72.4708
3119,NEISO,0.0,42.054,-72.5504
3120,NEISO,0.0,42.1104,-72.57
3121,NEISO,0.0,42.0312,-72.4959
3122,NEISO,0.0,42.0312,-72.4959
3123,NEISO,0.0,42.0312,-72.4959
3124,NEISO,0.0,42.1455,-72.7021
3125,NEISO,0.0,42.1455,-72.7021
3126,NEISO,0.0,42.1455,-72.7021
3127,NEISO,0.0,42.1455,-72.7021
3128,NEISO,0.0,42.1455,-72.7021
3129,NEISO,0.0,42.172,-72.4674
3130,NEISO,0.0,42.172,-72.4674
3131,NEISO,0.0,42.1524,-72.5371
3132,NEISO,0.0,42.0775,-72.529
3133,NEISO,0.0,42.0775,-72.529
3134,NEISO,0.0,42.1334,-72.5175
3135,NEISO,0.0,42.1334,-72.5175
3136,NEISO,0.0,42.1398,-72.6466
3137,NEISO,0.0,42.1398,-72.6466
3138,NEISO,0.0,42.0799,-72.5915
3139,NEISO,0.0,42.0799,-72.5915
3140,NEISO,0.0,42.0324,-72.626
3141,NEISO,0.0,42.1851,-72.7713
3142,NEISO,0.0,42.1221,-72.8582
3143,NEISO,0.0,42.1874,-72.8088
3144,NEISO,0.0,42.1874,-72.8088
3145,NEISO,0.0,42.1874,-72.8088
3146,NEISO,0.0,42.099,-72.8109
3147,NEISO,0.0,42.099,-72.8109
3148,NEISO,0.0,42.2198,-72.3826
3149,NEISO,0.0,42.2198,-72.3826
3150,NEISO,0.0,42.2198,-72.3826
3151,NEISO,0.0,42.1026,-72.4263
3152,NEISO,0.0,42.1026,-72.4263
3153,NEISO,0.0,42.1338,-72.3984
3154,NEISO,0.0,42.1338,-72.3984
3155,NEISO,0.0,42.4228,-72.6304
3156,NEISO,0.0,42.4228,-72.6304
3157,NEISO,0.0,42.4181,-72.5513
3158,NEISO,0.0,42.3444,-72.3814
3159,NEISO,0.0,42.2758,-72.4333
3160,NEISO,0.0,42.2758,-72.4333
3161,NEISO,0.0,42.3712,-72.3895
3162,NEISO,0.0,42.3712,-72.3895
3163,NEISO,0.0,42.2939,-72.7401
3164,NEISO,0.0,42.2939,-72.7401
3165,NEISO,0.0,42.3345,-72.7807
3166,NEISO,0.0,42.3345,-72.7807
3167,NEISO,0.0,42.3209,-72.7325
3168,NEISO,0.0,42.3209,-72.7325
3169,NEISO,0.0,42.3209,-72.7325
3170,NEISO,0.0,42.478,-72.7277
3171,NEISO,0.0,42.2809,-72.7045
3172,NEISO,0.0,42.4501,-72.4769
3173,NEISO,0.0,42.4501,-72.4769
3174,NEISO,0.0,42.4501,-72.4769
3175,NEISO,0.0,42.4501,-72.4769
3176,NEISO,0.0,42.4501,-72.4769
3177,NEISO,0.0,42.4501,-72.4769
3178,NEISO,0.0,42.3415,-72.6218
3179,NEISO,0.0,42.3355,-72.6741
3180,NEISO,0.0,42.3004,-72.6035
3181,NEISO,0.0,42.2586,-72.5944
3182,NEISO,0.0,42.2935,-72.3783
3183,NEISO,0.0,42.2935,-72.3783
3184,NEISO,0.0,42.3865,-72.3131
3185,NEISO,0.0,42.3409,-72.2947
3186,NEISO,0.0,42.3409,-72.2947
3187,NEISO,0.0,42.405,-72.7664
3188,NEISO,0.0,42.5193,-71.4471
3189,NEISO,0.0,42.4433,-71.3558
3190,NEISO,0.0,42.4644,-71.4974
3191,NEISO,0.0,42.4644,-71.4974
3192,NEISO,0.0,42.5186,-71.4903
3193,NEISO,0.0,42.5186,-71.4903
3194,NEISO,0.0,42.4082,-71.1832
3195,NEISO,0.0,42.4279,-71.2033
3196,NEISO,0.0,42.4089,-71.2686
3197,NEISO,0.0,42.4089,-71.2686
3198,NEISO,0.0,42.4089,-71.2686
3199,NEISO,0.0,42.2442,-71.4907
3200,NEISO,0.0,42.4261,-71.3445
3201,NEISO,0.0,42.4261,-71.3445
3202,NEISO,0.0,42.4261,-71.3445
3203,NEISO,0.0,42.3048,-71.199
3204,NEISO,0.0,42.4131,-71.1173
3205,NEISO,0.0,42.5049,-71.2145
3206,NEISO,0.0,42.5049,-71.2145
3207,NEISO,0.0,42.52,-71.2152
3208,NEISO,0.0,42.52,-71.2152
3209,NEISO,0.0,42.52,-71.2152
3210,NEISO,0.0,42.52,-71.2152
3211,NEISO,0.0,42.52,-71.2152
3212,NEISO,0.0,42.4543,-71.2883
3213,NEISO,0.0,42.4543,-71.2883
3214,NEISO,0.0,42.5122,-71.2759
3215,NEISO,0.0,42.5557,-71.2052
3216,NEISO,0.0,42.5557,-71.2052
3217,NEISO,0.0,42.4261,-71.2732
3218,NEISO,0.0,42.4522,-71.2503
3219,NEISO,0.0,42.4222,-71.1582
3220,NEISO,0.0,42.4222,-71.1582
3221,NEISO,0.0,42.3632,-71.1207
3222,NEISO,0.0,42.3632,-71.1207
3223,NEISO,0.0,42.3402,-71.1077
3224,NEISO,0.0,42.3758,-71.1017
3225,NEISO,0.0,42.3758,-71.1017
3226,NEISO,0.0,42.257,-71.1165
3227,NEISO,0.0,42.257,-71.1165
3228,NEISO,0.0,42.5551,-71.3115
3229,NEISO,0.0,42.6155,-71.2944
3230,NEISO,0.0,42.5727,-71.3497
3231,NEISO,0.0,42.5727,-71.3497
3232,NEISO,0.0,42.3566,-71.2063
3233,NEISO,0.0,42.3566,-71.2063
3234,NEISO,0.0,42.4885,-71.4455
3235,NEISO,0.0,42.5859,-71.3015
3236,NEISO,0.0,42.7215,-71.3475
3237,NEISO,0.0,42.6687,-71.2093
3238,NEISO,0.0,42.6687,-71.2093
3239,NEISO,0.0,42.7998,-71.4985
3240,NEISO,0.0,42.7998,-71.4985
3241,NEISO,0.0,42.3585,-71.1402
3242,NEISO,0.0,42.3585,-71.1402
3243,NEISO,0.0,42.3585,-71.1402
3244,NEISO,0.0,42.3585,-71.1402
3245,NEISO,0.0,42.3585,-71.1402
3246,NEISO,0.0,42.3974,-71.0627
3247,NEISO,0.0,42.4463,-70.9651
3248,NEISO,0.0,42.2828,-71.3941
3249,NEISO,0.0,42.2828,-71.3941
3250,NEISO,0.0,42.4015,-71.4225
3251,NEISO,0.0,42.4015,-71.4225
3252,NEISO,0.0,42.4015,-71.4225
3253,NEISO,0.0,42.4015,-71.4225
3254,NEISO,0.0,42.4015,-71.4225
3255,NEISO,0.0,42.4015,-71.4225
3256,NEISO,0.0,42.4015,-71.4225
3257,NEISO,0.0,42.2597,-71.4429
3258,NEISO,0.0,42.2752,-71.4718
3259,NEISO,0.0,42.3194,-71.4502
3260,NEISO,0.0,42.5438,-71.5577
3261,NEISO,0.0,42.5683,-71.5755
3262,NEISO,0.0,42.1561,-71.4279
3263,NEISO,0.0,42.125,-71.4623
3264,NEISO,0.0,42.2898,-71.5668
3265,NEISO,0.0,42.2898,-71.5668
3266,NEISO,0.0,42.2898,-71.5668
3267,NEISO,0.0,42.1898,-71.5789
3268,NEISO,0.0,42.3801,-71.5025
3269,NEISO,0.0,42.3909,-71.4774
3270,NEISO,0.0,42.5876,-71.4906
3271,NEISO,0.0,42.6914,-71.2507
3272,NEISO,0.0,42.5858,-71.363
3273,NEISO,0.0,42.5858,-71.363
3274,NEISO,0.0,42.5858,-71.363
3275,NEISO,0.0,42.5858,-71.363
3276,NEISO,0.0,42.5858,-71.363
3277,NEISO,0.0,42.6449,-71.3089
3278,NEISO,0.0,42.5774,-71.3213
3279,NEISO,0.0,42.6453,-71.2843
3280,NEISO,0.0,42.6152,-71.333
3281,NEISO,0.0,42.7538,-71.3154
3282,NEISO,0.0,42.7322,-71.2581
3283,NEISO,0.0,42.7322,-71.2581
3284,NEISO,0.0,42.7322,-71.2581
3285,NEISO,0.0,42.6627,-71.2992
3286,NEISO,0.0,42.6627,-71.2992
3287,NEISO,0.0,42.6366,-71.3644
3288,NEISO,0.0,42.6312,-71.3424
3289,NEISO,0.0,42.7062,-71.3394
3290,NEISO,0.0,42.4913,-70.955
3291,NEISO,0.0,42.4401,-71.0957
3292,NEISO,0.0,42.4401,-71.0957
3293,NEISO,0.0,42.4401,-71.0957
3294,NEISO,0.0,42.4035,-71.0404
3295,NEISO,0.004642792125532303,42.4494,-70.9436
3296,NEISO,0.004642792125532303,42.4494,-70.9436
3297,NEISO,0.004642792125532303,42.4494,-70.9436
3298,NEISO,0.0,42.404,-71.0129
3299,NEISO,0.0,42.404,-71.0129
3300,NEISO,0.0,42.404,-71.0129
3301,NEISO,0.0,42.3843,-71.5627
3302,NEISO,0.0,42.3843,-71.5627
3303,NEISO,0.0,42.3407,-71.5095
3304,NEISO,0.0,42.3018,-71.4686
3305,NEISO,0.0,42.3018,-71.4686
3306,NEISO,0.0,42.3018,-71.4686
3307,NEISO,0.0,42.3018,-71.4686
3308,NEISO,0.0,42.3018,-71.4686
3309,NEISO,0.0,42.4462,-71.5758
3310,NEISO,0.0,42.4328,-71.5349
3311,NEISO,0.0,42.4626,-71.0922
3312,NEISO,0.0,42.4626,-71.0922
3313,NEISO,0.0,42.3926,-71.149
3314,NEISO,0.0,42.3926,-71.149
3315,NEISO,0.0,42.3896,-71.1116
3316,NEISO,0.0,42.4432,-71.1842
3317,NEISO,0.0,42.4432,-71.1842
3318,NEISO,0.0,42.4432,-71.1842
3319,NEISO,0.0,42.4248,-71.0511
3320,NEISO,0.0,42.4248,-71.0511
3321,NEISO,0.0,42.4588,-71.069
3322,NEISO,0.0,42.4329,-71.0779
3323,NEISO,0.0,42.3975,-71.0027
3324,NEISO,0.0,42.4408,-71.4102
3325,NEISO,0.0,42.2195,-71.3622
3326,NEISO,0.0,42.2121,-71.3283
3327,NEISO,0.0,42.2121,-71.3283
3328,NEISO,0.0,42.2121,-71.3283
3329,NEISO,0.0,42.2593,-71.2996
3330,NEISO,0.0,42.3791,-71.1874
3331,NEISO,0.0,42.2784,-71.1947
3332,NEISO,0.0,42.2784,-71.1947
3333,NEISO,0.0,42.2784,-71.1947
3334,NEISO,0.0,42.2784,-71.1947
3335,NEISO,0.0,42.2784,-71.1947
3336,NEISO,0.0,42.2784,-71.1947
3337,NEISO,0.0,42.5207,-71.3474
3338,NEISO,0.0,42.681,-71.3706
3339,NEISO,0.0,42.6214,-71.5612
3340,NEISO,0.0,42.6592,-71.6508
3341,NEISO,0.0,42.4986,-71.0996
3342,NEISO,0.0,42.5296,-71.1047
3343,NEISO,0.0,42.5296,-71.1047
3344,NEISO,0.0,42.6298,-71.1143
3345,NEISO,0.0,42.6298,-71.1143
3346,NEISO,0.0,42.5081,-71.7072
3347,NEISO,0.0,42.3753,-71.2404
3348,NEISO,0.0,42.3753,-71.2404
3349,NEISO,0.0,42.34,-71.0808
3350,NEISO,0.0,42.34,-71.0808
3351,NEISO,0.0,42.3939,-71.2116
3352,NEISO,0.0,42.5204,-71.1495
3353,NEISO,0.0,42.5204,-71.1495
3354,NEISO,0.0,42.4661,-71.1246
3355,NEISO,0.0,42.4661,-71.1246
3356,NEISO,0.0,42.4296,-71.4393
3357,NEISO,0.0,42.29,-71.4235
3358,NEISO,0.0,42.29,-71.4235
3359,NEISO,0.0,42.5638,-71.2531
3360,NEISO,0.0,42.5722,-71.2691
3361,NEISO,0.0,42.5456,-71.2821
3362,NEISO,0.0,42.5456,-71.2821
3363,NEISO,0.0,42.5456,-71.2821
3364,NEISO,0.0,42.6497,-71.4083
3365,NEISO,0.0,42.6497,-71.4083
3366,NEISO,0.0,42.637,-71.5119
3367,NEISO,0.0,42.637,-71.5119
3368,NEISO,0.0,42.637,-71.5119
3369,NEISO,0.0,42.5893,-71.3984
3370,NEISO,0.0,42.5586,-71.078
3371,NEISO,0.0,42.5586,-71.078
3372,NEISO,0.0,42.5737,-71.1033
3373,NEISO,0.0,42.5737,-71.1033
3374,NEISO,0.0,42.5737,-71.1033
3375,NEISO,0.0,42.5737,-71.1033
3376,NEISO,0.0,42.5737,-71.1033
3377,NEISO,0.0,42.5737,-71.1033
3378,NEISO,0.0,42.4895,-71.1485
3379,NEISO,0.0,42.4895,-71.1485
3380,NEISO,0.0,42.3372,-71.3629
3381,NEISO,0.0,42.392,-71.2765
3382,NEISO,0.0,42.4759,-71.2871
3383,NEISO,0.0,42.4759,-71.2871
